"","ensembl_gene_id","chromosome_name","spin","spin_start","spin_end","hgnc_symbol","tpm_resting","tpm_activated"
"1014","ENSG00000155816","chr1","Lamina",240163301,240263300,"FMN2",0,0
"1015","ENSG00000155816","chr1","Lamina",240263301,240363300,"FMN2",0,0
"1016","ENSG00000155816","chr1","Lamina",240363301,240463300,"FMN2",0,0
"1017","ENSG00000155816","chr1","Lamina",240463301,240563300,"FMN2",0,0
"1018","ENSG00000155816","chr1","Lamina",240563301,240663300,"FMN2",0,0
"1019","ENSG00000155868","chr5","Near_Lm2",156527012,156627011,"MED7",6206.8765131679,6060.86769986624
"1020","ENSG00000155886","chr9","Near_Lm2",19499999,19599998,"SLC24A2",6.4411434890265,1.29262146216036
"1021","ENSG00000155886","chr9","Near_Lm2",19599999,19699998,"SLC24A2",6.4411434890265,1.29262146216036
"1022","ENSG00000155886","chr9","Near_Lm2",19699999,19799998,"SLC24A2",6.4411434890265,1.29262146216036
"1023","ENSG00000155970","chr8","Near_Lm2",16857510,16957509,"MICU3",1624.45068457738,509.109508146753
"1024","ENSG00000155970","chr8","Near_Lm2",16957510,17057509,"MICU3",1624.45068457738,509.109508146753
"1025","ENSG00000156011","chr8","Near_Lm2",18357511,18457510,"PSD3",103.040287004134,173.672616298695
"1026","ENSG00000156011","chr8","Near_Lm2",18457511,18557510,"PSD3",103.040287004134,173.672616298695
"1027","ENSG00000156011","chr8","Near_Lm2",18557511,18657510,"PSD3",103.040287004134,173.672616298695
"1028","ENSG00000156011","chr8","Near_Lm1",18657511,18757510,"PSD3",103.040287004134,173.672616298695
"1029","ENSG00000156011","chr8","Near_Lm1",18757511,18857510,"PSD3",103.040287004134,173.672616298695
"1030","ENSG00000156011","chr8","Near_Lm1",18857511,18957510,"PSD3",103.040287004134,173.672616298695
"1031","ENSG00000156140","chr4","Near_Lm2",73065718,73165717,"ADAMTS3",3.76696333966808,2.11000578538522
"1032","ENSG00000156140","chr4","Near_Lm2",73165718,73265717,"ADAMTS3",3.76696333966808,2.11000578538522
"1033","ENSG00000156140","chr4","Near_Lm2",73265718,73365717,"ADAMTS3",3.76696333966808,2.11000578538522
"1034","ENSG00000156140","chr4","Interior_Act3",73365718,73465717,"ADAMTS3",3.76696333966808,2.11000578538522
"1035","ENSG00000156475","chr5","Near_Lm2",145879564,145979563,"PPP2R2B",367.962265020701,134.721140678321
"1036","ENSG00000156475","chr5","Near_Lm2",145979564,146079563,"PPP2R2B",367.962265020701,134.721140678321
"1037","ENSG00000156475","chr5","Near_Lm2",146079564,146179563,"PPP2R2B",367.962265020701,134.721140678321
"1038","ENSG00000156475","chr5","Lamina",146179564,146279563,"PPP2R2B",367.962265020701,134.721140678321
"1039","ENSG00000156475","chr5","Lamina",146279564,146379563,"PPP2R2B",367.962265020701,134.721140678321
"1040","ENSG00000156475","chr5","Lamina",146379564,146479563,"PPP2R2B",367.962265020701,134.721140678321
"1041","ENSG00000156687","chr8","Lamina",35057519,35157518,"UNC5D",0,0
"1042","ENSG00000156687","chr8","Lamina",35157519,35257518,"UNC5D",0,0
"1043","ENSG00000156687","chr8","Lamina",35257519,35357518,"UNC5D",0,0
"1044","ENSG00000156687","chr8","Lamina",35357519,35457518,"UNC5D",0,0
"1045","ENSG00000156687","chr8","Lamina",35457519,35557518,"UNC5D",0,0
"1046","ENSG00000156687","chr8","Lamina",35557519,35657518,"UNC5D",0,0
"1047","ENSG00000156958","chr15","Near_Lm1",49392198,49492197,"GALK2",2561.19694169131,2992.25394266656
"1048","ENSG00000156958","chr15","Near_Lm1",49492198,49592197,"GALK2",2561.19694169131,2992.25394266656
"1049","ENSG00000156958","chr15","Near_Lm2",49592198,49692197,"GALK2",2561.19694169131,2992.25394266656
"1050","ENSG00000157445","chr3","Near_Lm1",54134028,54234027,"CACNA2D3",1.40078116917326,0
"1051","ENSG00000157445","chr3","Near_Lm1",54234028,54334027,"CACNA2D3",1.40078116917326,0
"1052","ENSG00000157445","chr3","Near_Lm1",54334028,54434027,"CACNA2D3",1.40078116917326,0
"1053","ENSG00000157445","chr3","Near_Lm1",54434028,54534027,"CACNA2D3",1.40078116917326,0
"1054","ENSG00000157445","chr3","Near_Lm1",54534028,54634027,"CACNA2D3",1.40078116917326,0
"1055","ENSG00000157445","chr3","Near_Lm1",54634028,54734027,"CACNA2D3",1.40078116917326,0
"1056","ENSG00000157445","chr3","Near_Lm1",54734028,54834027,"CACNA2D3",1.40078116917326,0
"1057","ENSG00000157445","chr3","Near_Lm1",54834028,54934027,"CACNA2D3",1.40078116917326,0
"1058","ENSG00000157445","chr3","Near_Lm1",54934028,55034027,"CACNA2D3",1.40078116917326,0
"1059","ENSG00000157445","chr3","Near_Lm1",55034028,55134027,"CACNA2D3",1.40078116917326,0
"1060","ENSG00000157680","chr7","Lamina",137015821,137084746,"DGKI",0,94.9909323875798
"1061","ENSG00000157680","chr7","Lamina",137084747,137184746,"DGKI",0,94.9909323875798
"1062","ENSG00000157680","chr7","Near_Lm2",137184747,137284746,"DGKI",0,94.9909323875798
"1063","ENSG00000157680","chr7","Near_Lm2",137284747,137384746,"DGKI",0,94.9909323875798
"1064","ENSG00000157680","chr7","Near_Lm2",137384747,137484746,"DGKI",0,94.9909323875798
"1065","ENSG00000157680","chr7","Near_Lm2",137484747,137584746,"DGKI",0,94.9909323875798
"1066","ENSG00000158163","chr3","Near_Lm2",137718843,137818842,"DZIP1L",0,11.4293776446994
"1067","ENSG00000158163","chr3","Near_Lm1",137818843,137918842,"DZIP1L",0,11.4293776446994
"1068","ENSG00000158683","chr7","Near_Lm1",47739599,47839598,"PKD1L1",117.405555575118,40.606257393898
"1069","ENSG00000158683","chr7","Near_Lm1",47839599,47931957,"PKD1L1",117.405555575118,40.606257393898
"1070","ENSG00000158683","chr7","Near_Lm1",47939598,48039597,"PKD1L1",117.405555575118,40.606257393898
"1071","ENSG00000159917","chr19","Interior_Repr1",44704154,44804153,"ZNF235",2446.42915302257,555.032603659543
"1072","ENSG00000159917","chr19","Interior_Repr1",44804154,44842129,"ZNF235",2446.42915302257,555.032603659543
"1073","ENSG00000160505","chr19","Speckle",56311367,56411366,"NLRP4",0,0
"1074","ENSG00000161040","chr7","Interior_Act2",102440448,102540447,"FBXL13",450.054391784234,141.811393121392
"1075","ENSG00000161040","chr7","Interior_Act2",102540448,102640447,"FBXL13",450.054391784234,141.811393121392
"1076","ENSG00000161040","chr7","Interior_Act2",102640448,102740447,"FBXL13",450.054391784234,141.811393121392
"1077","ENSG00000162374","chr1","Near_Lm2",50465673,50565672,"ELAVL4",1.88628836794668,0
"1078","ENSG00000162374","chr1","Near_Lm2",50565673,50665672,"ELAVL4",1.88628836794668,0
"1079","ENSG00000162374","chr1","Near_Lm2",50665673,50765672,"ELAVL4",1.88628836794668,0
"1080","ENSG00000162407","chr1","Near_Lm2",56865673,56965672,"PPAP2B",5.4209121699307,12.9628690073009
"1081","ENSG00000162407","chr1","Near_Lm2",56965673,57016384,"PPAP2B",5.4209121699307,12.9628690073009
"1082","ENSG00000162407","chr1","Near_Lm2",57065674,57165673,"PPAP2B",5.4209121699307,12.9628690073009
"1083","ENSG00000162433","chr1","Interior_Act3",65565684,65665683,"AK4",43.466695535098,2668.11195721814
"1084","ENSG00000162433","chr1","Interior_Act3",65665684,65765683,"AK4",43.466695535098,2668.11195721814
"1085","ENSG00000162627","chr1","Lamina",99065557,99165556,"SNX7",192.57869967695,79.752459289136
"1086","ENSG00000162627","chr1","Lamina",99165557,99265556,"SNX7",192.57869967695,79.752459289136
"1087","ENSG00000162687","chr1","Lamina",196169131,196269130,"KCNT2",0,0
"1088","ENSG00000162687","chr1","Lamina",196269131,196369130,"KCNT2",0,0
"1089","ENSG00000162687","chr1","Lamina",196369131,196469130,"KCNT2",0,0
"1090","ENSG00000162687","chr1","Lamina",196469131,196569130,"KCNT2",0,0
"1091","ENSG00000162687","chr1","Lamina",196569131,196669130,"KCNT2",0,0
"1092","ENSG00000162688","chr1","Interior_Act3",100265557,100365556,"AGL",6048.4997521257,7387.87916785691
"1093","ENSG00000162688","chr1","Interior_Act3",100365557,100465556,"AGL",6048.4997521257,7387.87916785691
"1094","ENSG00000162694","chr1","Near_Lm2",101265557,101365556,"EXTL2",655.705957402017,1397.82621833407
"1095","ENSG00000162711","chr1","Near_Lm2",247563303,247663302,"NLRP3",2061.03150164819,320.558598873855
"1096","ENSG00000162777","chr1","Interior_Repr2",111642623,111742622,"DENND2D",37751.4113670696,28007.7647762361
"1097","ENSG00000162777","chr1","Interior_Repr2",111742623,111842622,"DENND2D",37751.4113670696,28007.7647762361
"1098","ENSG00000163002","chr2","Near_Lm2",183964729,184064728,"NUP35",2884.16159964867,9457.01558941773
"1099","ENSG00000163002","chr2","NAN",184025116,184025233,"NUP35",2884.16159964867,9457.01558941773
"1100","ENSG00000163046","chr2","Near_Lm2",132857574,132957573,"ANKRD30BL",9.86487479354204,4.61549381447792
"1101","ENSG00000163046","chr2","Near_Lm2",132957574,133057573,"ANKRD30BL",9.86487479354204,4.61549381447792
"1102","ENSG00000163110","chr4","Interior_Act3",95321152,95421151,"PDLIM5",2001.8518583098,2151.97008897764
"1103","ENSG00000163110","chr4","Interior_Act3",95421152,95521151,"PDLIM5",2001.8518583098,2151.97008897764
"1104","ENSG00000163110","chr4","Near_Lm2",95521152,95621151,"PDLIM5",2001.8518583098,2151.97008897764
"1105","ENSG00000163377","chr3","Near_Lm2",68749152,68849151,"FAM19A4",0,0
"1106","ENSG00000163377","chr3","Near_Lm2",68849152,68949151,"FAM19A4",0,0
"1107","ENSG00000163377","chr3","Near_Lm2",68949152,69049151,"FAM19A4",0,0
"1108","ENSG00000163393","chr1","Near_Lm1",116442622,116542621,"SLC22A15",111.939095293606,73.4358023877067
"1109","ENSG00000163393","chr1","Near_Lm1",116542622,116642621,"SLC22A15",111.939095293606,73.4358023877067
"1110","ENSG00000163590","chr3","Lamina",160417789,160517788,"PPM1L",683.505204064511,243.904434470949
"1111","ENSG00000163590","chr3","Lamina",160517789,160617788,"PPM1L",683.505204064511,243.904434470949
"1112","ENSG00000163590","chr3","Lamina",160617789,160717788,"PPM1L",683.505204064511,243.904434470949
"1113","ENSG00000163590","chr3","Lamina",160717789,160817788,"PPM1L",683.505204064511,243.904434470949
"1114","ENSG00000163618","chr3","Near_Lm1",62285676,62385675,"CADPS",0,0
"1115","ENSG00000163618","chr3","Near_Lm1",62385676,62485675,"CADPS",0,0
"1116","ENSG00000163618","chr3","Near_Lm1",62485676,62585675,"CADPS",0,0
"1117","ENSG00000163618","chr3","Near_Lm1",62585676,62685675,"CADPS",0,0
"1118","ENSG00000163618","chr3","Near_Lm2",62685676,62785675,"CADPS",0,0
"1119","ENSG00000163618","chr3","Near_Lm2",62785676,62885675,"CADPS",0,0
"1120","ENSG00000163629","chr4","Near_Lm2",87421154,87521153,"PTPN13",2290.20725070549,1062.55407134146
"1121","ENSG00000163629","chr4","Near_Lm2",87521154,87621153,"PTPN13",2290.20725070549,1062.55407134146
"1122","ENSG00000163629","chr4","Near_Lm2",87621154,87721153,"PTPN13",2290.20725070549,1062.55407134146
"1123","ENSG00000163629","chr4","Near_Lm2",87721154,87821153,"PTPN13",2290.20725070549,1062.55407134146
"1124","ENSG00000163697","chr4","Near_Lm1",40802018,40902017,"APBB2",16.5880671542003,50.9149174170457
"1125","ENSG00000163697","chr4","Near_Lm1",40902018,41002017,"APBB2",16.5880671542003,50.9149174170457
"1126","ENSG00000163697","chr4","Near_Lm1",41002018,41102017,"APBB2",16.5880671542003,50.9149174170457
"1127","ENSG00000163697","chr4","Near_Lm1",41102018,41202017,"APBB2",16.5880671542003,50.9149174170457
"1128","ENSG00000163697","chr4","Near_Lm1",41202018,41302017,"APBB2",16.5880671542003,50.9149174170457
"1129","ENSG00000164180","chr5","Near_Lm2",87395818,87495817,"TMEM161B",3696.30338982767,3107.5053643514
"1130","ENSG00000164180","chr5","Near_Lm2",87495818,87595817,"TMEM161B",3696.30338982767,3107.5053643514
"1131","ENSG00000164182","chr5","Interior_Act3",60195828,60295827,"NDUFAF2",2821.94319819805,10004.8733260466
"1132","ENSG00000164182","chr5","Interior_Act3",60295828,60395827,"NDUFAF2",2821.94319819805,10004.8733260466
"1133","ENSG00000164182","chr5","Interior_Act3",60395828,60495827,"NDUFAF2",2821.94319819805,10004.8733260466
"1134","ENSG00000164292","chr5","Interior_Act3",95035705,95135704,"RHOBTB3",458.97924388428,383.148774793894
"1135","ENSG00000164292","chr5","Interior_Act3",95135705,95235704,"RHOBTB3",458.97924388428,383.148774793894
"1136","ENSG00000164330","chr5","Lamina",158027009,158127008,"EBF1",131.487909259815,67.6295036837864
"1137","ENSG00000164330","chr5","Near_Lm2",158127009,158227008,"EBF1",131.487909259815,67.6295036837864
"1138","ENSG00000164330","chr5","Near_Lm2",158227009,158327008,"EBF1",131.487909259815,67.6295036837864
"1139","ENSG00000164330","chr5","Near_Lm2",158327009,158427008,"EBF1",131.487909259815,67.6295036837864
"1140","ENSG00000164330","chr5","Near_Lm2",158427009,158527008,"EBF1",131.487909259815,67.6295036837864
"1141","ENSG00000164603","chr7","Near_Lm2",112440056,112540055,"C7orf60",4450.08798201253,1965.05988377443
"1142","ENSG00000164603","chr7","Near_Lm2",112540056,112640055,"C7orf60",4450.08798201253,1965.05988377443
"1143","ENSG00000164741","chr8","Near_Lm2",12857510,12957509,"DLC1",39.350019094947,33.0834525258733
"1144","ENSG00000164741","chr8","Near_Lm2",12957510,13057509,"DLC1",39.350019094947,33.0834525258733
"1145","ENSG00000164741","chr8","Near_Lm2",13057510,13157509,"DLC1",39.350019094947,33.0834525258733
"1146","ENSG00000164741","chr8","Near_Lm2",13157510,13257509,"DLC1",39.350019094947,33.0834525258733
"1147","ENSG00000164741","chr8","Lamina",13257510,13357509,"DLC1",39.350019094947,33.0834525258733
"1148","ENSG00000164741","chr8","Lamina",13357510,13457509,"DLC1",39.350019094947,33.0834525258733
"1149","ENSG00000164796","chr8","Lamina",113212230,113312229,"CSMD3",0,0
"1150","ENSG00000164796","chr8","Lamina",113312230,113412229,"CSMD3",0,0
"1151","ENSG00000164796","chr8","Lamina",113412230,113512229,"CSMD3",0,0
"1152","ENSG00000164796","chr8","Lamina",113512230,113612229,"CSMD3",0,0
"1153","ENSG00000164796","chr8","Lamina",113612230,113712229,"CSMD3",0,0
"1154","ENSG00000164796","chr8","Lamina",113712230,113812229,"CSMD3",0,0
"1155","ENSG00000164796","chr8","Lamina",113812230,113912229,"CSMD3",0,0
"1156","ENSG00000164796","chr8","Lamina",113912230,114012229,"CSMD3",0,0
"1157","ENSG00000164796","chr8","Lamina",114012230,114112229,"CSMD3",0,0
"1158","ENSG00000164796","chr8","Lamina",114112230,114212229,"CSMD3",0,0
"1159","ENSG00000164796","chr8","Lamina",114212230,114312229,"CSMD3",0,0
"1160","ENSG00000164796","chr8","Lamina",114312230,114412229,"CSMD3",0,0
"1161","ENSG00000164796","chr8","Lamina",114412230,114512229,"CSMD3",0,0
"1162","ENSG00000164830","chr8","Lamina",107212229,107312228,"OXR1",6244.80461476061,3348.63538094722
"1163","ENSG00000164830","chr8","Lamina",107312229,107412228,"OXR1",6244.80461476061,3348.63538094722
"1164","ENSG00000164830","chr8","Near_Lm2",107412229,107512228,"OXR1",6244.80461476061,3348.63538094722
"1165","ENSG00000164830","chr8","Near_Lm2",107512229,107612228,"OXR1",6244.80461476061,3348.63538094722
"1166","ENSG00000164830","chr8","Near_Lm2",107612229,107712228,"OXR1",6244.80461476061,3348.63538094722
"1167","ENSG00000164830","chr8","Near_Lm2",107712229,107812228,"OXR1",6244.80461476061,3348.63538094722
"1168","ENSG00000164919","chr8","Near_Lm1",100812229,100912228,"COX6C",12208.4248600511,31506.1198636707
"1169","ENSG00000165061","chr8","Near_Lm1",40357520,40457519,"ZMAT4",8.86162023847074,0
"1170","ENSG00000165061","chr8","Near_Lm1",40457520,40557519,"ZMAT4",8.86162023847074,0
"1171","ENSG00000165061","chr8","Near_Lm1",40557520,40657519,"ZMAT4",8.86162023847074,0
"1172","ENSG00000165061","chr8","Near_Lm1",40657520,40757519,"ZMAT4",8.86162023847074,0
"1173","ENSG00000165091","chr9","Near_Lm1",75114917,75214916,"TMC1",8.93258541911857,0
"1174","ENSG00000165091","chr9","Near_Lm1",75214917,75314916,"TMC1",8.93258541911857,0
"1175","ENSG00000165091","chr9","Near_Lm1",75314917,75414916,"TMC1",8.93258541911857,0
"1176","ENSG00000165091","chr9","Near_Lm1",75414917,75514916,"TMC1",8.93258541911857,0
"1177","ENSG00000165521","chr14","Near_Lm2",89066345,89166344,"EML5",2157.20121904985,1625.61574929931
"1178","ENSG00000165521","chr14","Near_Lm2",89166345,89266344,"EML5",2157.20121904985,1625.61574929931
"1179","ENSG00000165659","chr13","Lamina",71974133,72074132,"DACH1",283.415759798417,27.0244906020169
"1180","ENSG00000165659","chr13","Lamina",72074133,72174132,"DACH1",283.415759798417,27.0244906020169
"1181","ENSG00000165659","chr13","Lamina",72174133,72274132,"DACH1",283.415759798417,27.0244906020169
"1182","ENSG00000165659","chr13","Lamina",72274133,72374132,"DACH1",283.415759798417,27.0244906020169
"1183","ENSG00000165659","chr13","Lamina",72374133,72440658,"DACH1",283.415759798417,27.0244906020169
"1184","ENSG00000165891","chr12","Near_Lm2",77393781,77493780,"E2F7",28.2972028575416,1336.54520825515
"1185","ENSG00000165970","chr11","Near_Lm2",20521547,20621546,"SLC6A5",0,0
"1186","ENSG00000165970","chr11","Near_Lm2",20621547,20721546,"SLC6A5",0,0
"1187","ENSG00000165973","chr11","Near_Lm2",20621547,20721546,"NELL1",0,0
"1188","ENSG00000165973","chr11","Near_Lm2",20721547,20821546,"NELL1",0,0
"1189","ENSG00000165973","chr11","Lamina",20821547,20921546,"NELL1",0,0
"1190","ENSG00000165973","chr11","Lamina",20921547,21021546,"NELL1",0,0
"1191","ENSG00000165973","chr11","Lamina",21021547,21121546,"NELL1",0,0
"1192","ENSG00000165973","chr11","Lamina",21121547,21221546,"NELL1",0,0
"1193","ENSG00000165973","chr11","Lamina",21221547,21321546,"NELL1",0,0
"1194","ENSG00000165973","chr11","Lamina",21321547,21421546,"NELL1",0,0
"1195","ENSG00000165973","chr11","Lamina",21421547,21521546,"NELL1",0,0
"1196","ENSG00000165973","chr11","Lamina",21521547,21621546,"NELL1",0,0
"1197","ENSG00000165995","chr10","Near_Lm1",18388930,18488929,"CACNB2",802.305152285205,165.022279739001
"1198","ENSG00000165995","chr10","Near_Lm1",18488930,18588929,"CACNB2",802.305152285205,165.022279739001
"1199","ENSG00000165995","chr10","Near_Lm1",18588930,18688929,"CACNB2",802.305152285205,165.022279739001
"1200","ENSG00000165995","chr10","Near_Lm1",18688930,18788929,"CACNB2",802.305152285205,165.022279739001
"1201","ENSG00000165995","chr10","Near_Lm1",18788930,18888929,"CACNB2",802.305152285205,165.022279739001
"1202","ENSG00000166006","chr12","Lamina",75393781,75493780,"KCNC2",1.49994460480808,0
"1203","ENSG00000166006","chr12","Lamina",75493781,75593780,"KCNC2",1.49994460480808,0
"1204","ENSG00000166006","chr12","Lamina",75593781,75693780,"KCNC2",1.49994460480808,0
"1205","ENSG00000166037","chr11","Interior_Act3",95468318,95533164,"CEP57",10198.8575024073,14680.7498206824
"1206","ENSG00000166037","chr11","Interior_Act3",95533165,95633164,"CEP57",10198.8575024073,14680.7498206824
"1207","ENSG00000166450","chr15","Near_Lm1",55892199,55992198,"PRTG",0.45465999861267,1.58693688491954
"1208","ENSG00000166450","chr15","Near_Lm1",55992199,56092198,"PRTG",0.45465999861267,1.58693688491954
"1209","ENSG00000166748","chr15","Near_Lm2",86643232,86743231,"AGBL1",0,0
"1210","ENSG00000166748","chr15","Lamina",86743232,86843231,"AGBL1",0,0
"1211","ENSG00000166748","chr15","Lamina",86843232,86943231,"AGBL1",0,0
"1212","ENSG00000166748","chr15","Lamina",86943232,87043231,"AGBL1",0,0
"1213","ENSG00000166748","chr15","Lamina",87043232,87143231,"AGBL1",0,0
"1214","ENSG00000166748","chr15","Lamina",87143232,87243231,"AGBL1",0,0
"1215","ENSG00000166748","chr15","Lamina",87243232,87343231,"AGBL1",0,0
"1216","ENSG00000166748","chr15","Lamina",87343232,87443231,"AGBL1",0,0
"1217","ENSG00000166748","chr15","Lamina",87443232,87543231,"AGBL1",0,0
"1218","ENSG00000166748","chr15","Lamina",87543232,87643231,"AGBL1",0,0
"1219","ENSG00000166900","chr11","Interior_Act1",59467474,59567473,"STX3",1458.22641534214,1465.2842007234
"1220","ENSG00000166900","chr11","Interior_Act1",59567474,59667473,"STX3",1458.22641534214,1465.2842007234
"1221","ENSG00000166922","chr15","Near_Lm1",32892202,32992201,"SCG5",86.8080463111875,309.969982370677
"1222","ENSG00000167346","chr11","Near_Lm1",4721231,4821230,"MMP26",0,0
"1223","ENSG00000167346","chr11","Near_Lm1",4821231,4921230,"MMP26",0,0
"1224","ENSG00000167346","chr11","Near_Lm1",4921231,5021230,"MMP26",0,0
"1225","ENSG00000168615","chr8","Near_Lm1",38857520,38957519,"ADAM9",399.193684917946,2637.88344673737
"1226","ENSG00000168615","chr8","Near_Lm2",38957520,39057519,"ADAM9",399.193684917946,2637.88344673737
"1227","ENSG00000168702","chr2","Lamina",140957570,141057569,"LRP1B",0.895176428890633,0.815398362486015
"1228","ENSG00000168702","chr2","Lamina",141057570,141157569,"LRP1B",0.895176428890633,0.815398362486015
"1229","ENSG00000168702","chr2","Lamina",141157570,141257569,"LRP1B",0.895176428890633,0.815398362486015
"1230","ENSG00000168702","chr2","Lamina",141257570,141357569,"LRP1B",0.895176428890633,0.815398362486015
"1231","ENSG00000168702","chr2","Lamina",141357570,141457569,"LRP1B",0.895176428890633,0.815398362486015
"1232","ENSG00000168702","chr2","Lamina",141457570,141557569,"LRP1B",0.895176428890633,0.815398362486015
"1233","ENSG00000168702","chr2","Lamina",141557570,141657569,"LRP1B",0.895176428890633,0.815398362486015
"1234","ENSG00000168702","chr2","Lamina",141657570,141757569,"LRP1B",0.895176428890633,0.815398362486015
"1235","ENSG00000168702","chr2","Lamina",141757570,141857569,"LRP1B",0.895176428890633,0.815398362486015
"1236","ENSG00000168702","chr2","Lamina",141857570,141957569,"LRP1B",0.895176428890633,0.815398362486015
"1237","ENSG00000168702","chr2","Lamina",141957570,142057569,"LRP1B",0.895176428890633,0.815398362486015
"1238","ENSG00000168702","chr2","Lamina",142057570,142157569,"LRP1B",0.895176428890633,0.815398362486015
"1239","ENSG00000168702","chr2","Lamina",142157570,142257569,"LRP1B",0.895176428890633,0.815398362486015
"1240","ENSG00000168702","chr2","Lamina",142257570,142357569,"LRP1B",0.895176428890633,0.815398362486015
"1241","ENSG00000168702","chr2","Lamina",142357570,142457569,"LRP1B",0.895176428890633,0.815398362486015
"1242","ENSG00000168702","chr2","Lamina",142457570,142557569,"LRP1B",0.895176428890633,0.815398362486015
"1243","ENSG00000168702","chr2","Lamina",142557570,142657569,"LRP1B",0.895176428890633,0.815398362486015
"1244","ENSG00000168702","chr2","Lamina",142657570,142757569,"LRP1B",0.895176428890633,0.815398362486015
"1245","ENSG00000168702","chr2","Lamina",142757570,142857569,"LRP1B",0.895176428890633,0.815398362486015
"1246","ENSG00000168702","chr2","Lamina",142857570,142957569,"LRP1B",0.895176428890633,0.815398362486015
"1247","ENSG00000169126","chr10","Near_Lm1",27988930,28088929,"ARMC4",57.2288332357961,36.2825578238533
"1248","ENSG00000169126","chr10","Near_Lm1",28088930,28188929,"ARMC4",57.2288332357961,36.2825578238533
"1249","ENSG00000169126","chr10","Near_Lm1",28188930,28288929,"ARMC4",57.2288332357961,36.2825578238533
"1250","ENSG00000169224","chr1","Near_Lm2",247663303,247763302,"GCSAML",236.449333926563,45.3615653666678
"1251","ENSG00000169862","chr5","Near_Lm1",10900113,11000112,"CTNND2",26.2328788461905,0
"1252","ENSG00000169862","chr5","Near_Lm1",11000113,11100112,"CTNND2",26.2328788461905,0
"1253","ENSG00000169862","chr5","Near_Lm2",11100113,11200112,"CTNND2",26.2328788461905,0
"1254","ENSG00000169862","chr5","Near_Lm2",11200113,11300112,"CTNND2",26.2328788461905,0
"1255","ENSG00000169862","chr5","Near_Lm2",11300113,11400112,"CTNND2",26.2328788461905,0
"1256","ENSG00000169862","chr5","Near_Lm2",11400113,11500112,"CTNND2",26.2328788461905,0
"1257","ENSG00000169862","chr5","Near_Lm2",11500113,11600112,"CTNND2",26.2328788461905,0
"1258","ENSG00000169862","chr5","Lamina",11600113,11700112,"CTNND2",26.2328788461905,0
"1259","ENSG00000169862","chr5","Lamina",11700113,11800112,"CTNND2",26.2328788461905,0
"1260","ENSG00000169862","chr5","Lamina",11800113,11900112,"CTNND2",26.2328788461905,0
"1261","ENSG00000169862","chr5","Lamina",11900113,12000112,"CTNND2",26.2328788461905,0
"1262","ENSG00000169946","chr8","Interior_Act3",106312229,106412228,"ZFPM2",0,0
"1263","ENSG00000169946","chr8","Interior_Act3",106412229,106512228,"ZFPM2",0,0
"1264","ENSG00000169946","chr8","Interior_Act3",106512229,106612228,"ZFPM2",0,0
"1265","ENSG00000169946","chr8","Interior_Act3",106612229,106712228,"ZFPM2",0,0
"1266","ENSG00000169946","chr8","Near_Lm2",106712229,106812228,"ZFPM2",0,0
"1267","ENSG00000169946","chr8","Near_Lm2",106812229,106912228,"ZFPM2",0,0
"1268","ENSG00000170088","chr4","Near_Lm2",165921153,166021152,"TMEM192",2448.8547484426,3895.11066957417
"1269","ENSG00000170088","chr4","Interior_Act3",166021153,166121152,"TMEM192",2448.8547484426,3895.11066957417
"1270","ENSG00000170088","chr4","Interior_Act3",166121153,166221152,"TMEM192",2448.8547484426,3895.11066957417
"1271","ENSG00000170522","chr4","Interior_Act3",110921157,111021156,"ELOVL6",141.582006819245,610.095155529025
"1272","ENSG00000170522","chr4","Interior_Act3",111021157,111121156,"ELOVL6",141.582006819245,610.095155529025
"1273","ENSG00000171094","chr2","Interior_Repr2",29322867,29422866,"ALK",184.881175902127,26.5186255337023
"1274","ENSG00000171094","chr2","Interior_Repr2",29422867,29522866,"ALK",184.881175902127,26.5186255337023
"1275","ENSG00000171094","chr2","Near_Lm1",29522867,29622866,"ALK",184.881175902127,26.5186255337023
"1276","ENSG00000171094","chr2","Near_Lm1",29622867,29722866,"ALK",184.881175902127,26.5186255337023
"1277","ENSG00000171094","chr2","Near_Lm1",29722867,29822866,"ALK",184.881175902127,26.5186255337023
"1278","ENSG00000171094","chr2","Near_Lm1",29822867,29922866,"ALK",184.881175902127,26.5186255337023
"1279","ENSG00000171094","chr2","Near_Lm1",29922867,30022866,"ALK",184.881175902127,26.5186255337023
"1280","ENSG00000171094","chr2","Near_Lm1",30022867,30122866,"ALK",184.881175902127,26.5186255337023
"1281","ENSG00000171094","chr2","Near_Lm1",30122867,30222866,"ALK",184.881175902127,26.5186255337023
"1282","ENSG00000171444","chr5","Interior_Act3",112335698,112435697,"MCC",610.140876046065,223.478055984487
"1283","ENSG00000171444","chr5","Interior_Act3",112435698,112535697,"MCC",610.140876046065,223.478055984487
"1284","ENSG00000171444","chr5","Near_Lm2",112535698,112635697,"MCC",610.140876046065,223.478055984487
"1285","ENSG00000171444","chr5","Near_Lm2",112635698,112735697,"MCC",610.140876046065,223.478055984487
"1286","ENSG00000171444","chr5","Near_Lm2",112735698,112835697,"MCC",610.140876046065,223.478055984487
"1287","ENSG00000171497","chr4","Near_Lm2",159621153,159721152,"PPID",8278.8078926397,37861.7902301444
"1288","ENSG00000172086","chr2","Near_Lm1",88299520,88399519,"KRCC1",16143.5967249961,10559.7242373963
"1289","ENSG00000172139","chr3","Near_Lm2",111818848,111918847,"SLC9C1",14.5611368761719,7.74811497355029
